"milieu","taille","pauvre","sexecm","agecm","diplômcm","cmanalphabe","cmalphabe","cm_prim","cm_coll","cm_secon","cm_univ","occup_cm","emcm","cscm","typlog","nbpiece","stocp","deptot","region","coeffmen","ident","trmo","deppc"
1,11,2,1,65,NA,1,0,0,0,0,0,1,1,0,3,6,1,103917,3,1024.40002441406,229,0,9447
1,7,2,0,43,NA,1,0,0,0,0,0,0,1,0,3,2,1,30842,3,886.599975585938,230,0,4406
1,3,1,1,32,NA,1,0,0,0,0,0,0,0,0,2,2,3,52406,3,886.599975585938,231,650,17468.666015625
1,7,2,1,46,NA,1,0,0,0,0,0,0,1,0,5,4,1,169714,3,1030.90002441406,232,0,24244.857421875
1,7,2,1,45,1129,1,0,0,0,0,0,0,1,0,2,2,1,48715,3,1024.40002441406,233,0,6959.28564453125
1,7,2,1,61,NA,1,0,0,0,0,0,1,1,0,2,3,1,6813,3,886.599975585938,234,0,973.285705566406
1,5,2,1,35,NA,0,0,1,0,0,0,1,1,0,3,3,7,27855,3,1138.80004882812,235,0,5571
1,5,2,0,64,NA,1,0,0,0,0,0,0,0,0,3,2,7,160447,3,1138.80004882812,236,0,32089.400390625
1,5,2,0,74,NA,1,0,0,0,0,0,1,0,0,3,3,1,32033,3,1138.80004882812,237,3640,6406.60009765625
1,5,2,0,73,NA,1,0,0,0,0,0,0,0,0,3,5,1,160152,3,1209,238,0,32030.400390625
1,5,2,1,44,NA,0,0,0,0,0,1,1,1,1,1,3,3,62737,3,1177.80004882812,239,2632.5,12547.400390625
1,6,2,0,60,NA,1,0,0,0,0,0,1,1,0,3,5,1,42862,3,1021.79998779297,240,0,7143.66650390625
1,4,2,1,62,NA,1,0,0,0,0,0,1,1,0,3,2,1,83943,3,1021.79998779297,241,1495,20985.75
1,4,2,1,34,1129,0,1,0,0,0,0,1,1,0,3,3,3,64423,3,1021.79998779297,242,13000,16105.75
1,5,2,1,47,NA,0,0,0,0,1,0,1,1,1,3,4,3,30060,3,1281.80004882812,243,0,6012
1,5,2,1,49,1110,0,0,0,1,0,0,1,1,0,3,3,1,115613,3,1177.80004882812,244,0,23122.599609375
1,3,2,1,25,3123,1,0,0,0,0,0,1,1,0,3,2,7,66973,3,1209,245,35100,22324.333984375
1,4,2,0,54,NA,1,0,0,0,0,0,0,0,0,3,2,1,37809,3,1177.80004882812,246,0,9452.25
1,6,2,1,40,NA,1,0,0,0,0,0,0,1,0,2,1,1,36091,3,958.099975585938,247,0,6015.16650390625
1,7,2,0,63,NA,1,0,0,0,0,0,0,0,0,2,2,1,30322,3,958.099975585938,248,0,4331.71435546875
1,6,2,1,42,NA,0,1,0,0,0,0,1,1,1,2,1,1,42121,3,1141.40002441406,249,0,7020.16650390625
1,6,2,0,67,NA,0,0,1,0,0,0,0,1,0,2,2,1,31979,3,990.599975585938,250,0,5329.83349609375
1,7,1,1,68,NA,1,0,0,0,0,0,1,1,0,2,3,3,43292,3,990.599975585938,251,0,6184.5712890625
1,1,2,1,57,NA,1,0,0,0,0,0,1,0,0,4,1,3,29466,3,1141.40002441406,252,0,29466
1,7,2,1,67,NA,1,0,0,0,0,0,0,1,0,2,4,1,31142,3,990.599975585938,253,0,4448.85693359375
1,7,2,1,64,1129,1,0,0,0,0,0,0,1,0,2,6,1,22993,3,1141.40002441406,254,0,3284.71435546875
1,2,2,0,55,NA,0,0,1,0,0,0,0,0,0,3,2,1,71225,3,1141.40002441406,255,0,35612.5
1,6,2,0,45,NA,1,0,0,0,0,0,1,1,0,2,3,1,25072,3,990.599975585938,256,0,4178.66650390625
1,7,2,1,36,NA,0,0,0,0,0,1,1,0,1,2,2,3,48481,3,990.599975585938,257,0,6925.85693359375
1,4,2,1,42,NA,0,0,1,0,0,0,1,1,0,2,1,3,28110,3,1141.40002441406,258,5850,7027.5
1,6,2,0,52,NA,1,0,0,0,0,0,0,0,0,2,1,1,84272,3,1141.40002441406,259,0,14045.3330078125
1,9,2,1,74,NA,1,0,0,0,0,0,1,1,0,2,2,1,57641,3,1171.30004882812,260,0,6404.5556640625
1,6,2,0,76,NA,1,0,0,0,0,0,0,0,0,2,6,1,47199,3,1391,261,0,7866.5
1,8,2,0,70,NA,1,0,0,0,0,0,0,0,0,2,3,1,19603,3,1391,262,650,2450.375
1,3,2,0,80,1129,1,0,0,0,0,0,0,0,0,2,2,1,27667,3,1354.59997558594,263,0,9222.3330078125
1,3,2,0,39,NA,0,0,1,0,0,0,1,0,0,2,1,8,23940,3,1518.40002441406,264,0,7980
1,9,1,1,50,NA,0,0,1,0,0,0,1,1,0,2,3,1,31962,3,1354.59997558594,265,0,3551.33325195312
1,5,2,0,45,NA,1,0,0,0,0,0,1,1,0,2,2,1,79305,3,1354.59997558594,266,0,15861
1,4,2,1,32,NA,1,0,0,0,0,0,1,1,0,2,2,3,31020,3,1391,267,0,7755
1,7,1,1,50,NA,0,1,0,0,0,0,1,1,0,2,1,3,26817,3,1391,268,35685,3831
1,6,2,0,45,NA,1,0,0,0,0,0,0,1,0,2,2,1,22793,3,1391,269,0,3798.83325195312
1,4,2,1,43,NA,1,0,0,0,0,0,1,1,0,2,2,3,45505,3,1476.80004882812,270,0,11376.25
1,9,2,1,44,1110,0,0,1,0,0,0,1,1,0,2,4,1,27217,3,1391,271,0,3024.11108398438
1,10,2,1,49,NA,0,0,1,0,0,0,1,1,0,2,3,1,153547,3,1175.19995117188,272,0,15354.7001953125
1,6,1,1,61,NA,1,0,0,0,0,0,1,1,0,2,2,1,78737,3,1357.19995117188,273,19.5,13122.8330078125
1,6,2,0,56,3125,1,0,0,0,0,0,1,0,0,2,4,1,58820,3,1357.19995117188,274,0,9803.3330078125
1,6,2,1,43,NA,0,0,1,0,0,0,1,1,0,2,2,3,8009,3,1357.19995117188,275,0,1334.83337402344
1,5,2,1,59,NA,1,0,0,0,0,0,1,1,0,2,2,1,59365,3,1357.19995117188,276,0,11873
1,5,2,1,65,NA,1,0,0,0,0,0,0,1,0,2,2,3,32828,3,1177.80004882812,277,0,6565.60009765625
1,12,2,1,60,NA,1,0,0,0,0,0,1,1,0,3,3,1,54231,3,1357.19995117188,278,0,4519.25
1,13,2,1,63,NA,1,0,0,0,0,0,0,1,0,2,4,1,61760,3,1357.19995117188,279,0,4750.76904296875
1,6,1,1,54,NA,0,0,0,1,0,0,0,1,0,2,3,1,48536,3,1177.80004882812,280,0,8089.33349609375
1,7,2,0,59,NA,1,0,0,0,0,0,0,0,0,2,2,1,65725,3,1357.19995117188,281,0,9389.2861328125
1,3,2,1,36,NA,0,0,0,0,1,0,0,1,0,3,5,1,28612,3,1357.19995117188,282,0,9537.3330078125
1,4,2,1,44,NA,0,0,0,0,1,0,1,1,1,1,3,3,9886,3,841.099975585938,283,0,2471.5
1,5,2,1,53,3121,0,0,0,0,0,1,1,1,1,0,7,1,140894,3,1055.59997558594,284,0,28178.80078125
1,1,2,0,57,NA,1,0,0,0,0,0,0,0,1,0,3,1,20647,3,841.099975585938,285,0,20647
1,7,2,1,47,NA,0,0,0,1,0,0,1,1,0,0,8,1,26653,3,633.099975585938,286,3250,3807.57153320312
1,5,2,1,45,NA,0,0,0,0,1,0,1,1,0,0,3,1,123927,3,548.599975585938,287,0,24785.400390625
1,5,2,0,45,NA,1,0,0,0,0,0,0,0,1,0,5,1,60816,3,633.099975585938,288,0,12163.2001953125
1,5,2,1,58,NA,0,0,0,0,0,1,1,1,1,0,5,3,53421,3,637,289,0,10684.2001953125
1,8,2,1,56,2120,0,0,0,0,0,1,1,1,1,0,5,1,14633,3,637,290,0,1829.125
1,7,1,0,40,NA,0,0,1,0,0,0,1,0,1,0,9,1,116076,3,637,291,78,16582.28515625
1,6,2,1,46,3121,0,0,1,0,0,0,1,1,0,0,4,1,61643,3,633.099975585938,292,0,10273.8330078125
1,10,2,1,65,NA,0,1,0,0,0,0,0,1,1,0,8,1,95128,3,637,293,0,9512.7998046875
1,8,2,1,46,3242,0,0,0,1,0,0,1,1,0,0,7,1,93984,3,633.099975585938,294,0,11748
1,5,2,1,40,4330,0,0,0,1,0,0,0,1,0,1,3,1,64340,3,637,295,0,12868
1,6,2,1,62,1110,1,0,0,0,0,0,0,1,0,3,7,1,35506,3,637,296,0,5917.66650390625
1,6,2,1,46,2112,0,0,0,1,0,0,1,1,0,3,3,5,112024,3,1147.90002441406,297,0,18670.666015625
1,3,2,1,30,NA,0,0,1,0,0,0,0,1,0,3,6,1,58554,3,1345.5,298,0,19518
1,8,1,1,57,NA,0,0,0,0,1,0,0,1,1,3,6,1,41400,3,1147.90002441406,299,0,5175
1,6,2,1,38,3140,1,0,0,0,0,0,1,1,1,3,3,5,90442,3,1147.90002441406,300,0,15073.6669921875
1,4,2,1,36,NA,0,0,0,0,0,1,1,1,1,3,4,3,68097,3,1557.40002441406,301,0,17024.25
1,9,2,1,47,2110,1,0,0,0,0,0,0,1,0,3,6,1,179002,3,1557.40002441406,302,0,19889.111328125
1,4,2,1,55,NA,0,0,0,0,0,1,1,1,1,3,4,1,153359,3,1345.5,303,0,38339.75
1,6,2,1,63,2119,0,0,0,1,0,0,1,1,0,3,4,1,41680,3,1345.5,304,0,6946.66650390625
1,9,2,1,48,1110,0,0,1,0,0,0,1,1,0,3,4,1,14086,3,1567.80004882812,305,0,1565.11108398438
1,5,1,0,68,NA,1,0,0,0,0,0,0,0,0,3,3,7,14258,3,1345.5,306,0,2851.60009765625
1,3,2,0,53,NA,0,0,1,0,0,0,0,0,0,3,4,1,79038,3,1567.80004882812,307,0,26346
1,5,1,1,48,NA,0,0,1,0,0,0,1,1,1,3,2,3,93267,3,1567.80004882812,308,0,18653.400390625
1,4,2,0,72,NA,1,0,0,0,0,0,0,0,0,3,6,1,68808,3,2037.09997558594,309,0,17202
1,1,2,1,42,NA,0,0,1,0,0,0,1,0,0,1,1,3,49475,3,1748.5,310,0,49475
1,3,2,1,72,NA,1,0,0,0,0,0,0,1,0,1,1,3,61343,3,1748.5,311,0,20447.666015625
1,8,2,1,71,1110,0,1,0,0,0,0,0,1,0,1,2,3,13184,3,1748.5,312,0,1648
1,2,1,0,67,NA,1,0,0,0,0,0,0,0,0,3,2,1,15620,3,1748.5,313,0,7810
1,2,2,0,67,NA,1,0,0,0,0,0,0,0,0,3,4,1,95387,3,1748.5,314,0,47693.5
1,4,2,0,49,NA,1,0,0,0,0,0,0,0,0,3,4,1,27751,3,1748.5,315,0,6937.75
1,4,2,1,87,NA,0,1,0,0,0,0,0,1,1,3,7,1,15060,3,1748.5,316,0,3765
1,8,2,1,70,NA,0,0,0,0,1,0,0,1,1,2,4,1,29714,3,2037.09997558594,317,0,3714.25
1,7,2,0,72,1120,1,0,0,0,0,0,0,0,1,3,6,1,51789,3,1748.5,318,0,7398.4287109375
1,6,2,1,45,5329,0,0,0,0,1,0,1,1,1,3,6,1,29915,3,1491.09997558594,319,10400,4985.83349609375
1,6,2,1,47,NA,0,0,0,0,0,1,1,1,1,3,5,1,58404,3,1748.5,320,0,9734
1,5,2,1,40,NA,0,0,1,0,0,0,1,1,0,3,6,1,95580,3,2018.90002441406,321,0,19116
1,5,2,1,45,1129,0,0,0,0,0,1,1,1,1,3,2,1,146147,3,2033.19995117188,322,0,29229.400390625
1,2,2,1,50,NA,0,0,0,0,1,0,1,1,0,1,3,3,277549,3,2018.90002441406,323,58.5,138774.5
1,6,2,0,38,1129,1,0,0,0,0,0,0,1,0,3,5,2,79560,3,1744.59997558594,324,0,13260
1,2,2,1,71,1129,1,0,0,0,0,0,1,1,0,3,3,6,20056,3,1488.5,325,0,10028
1,4,2,0,57,1129,0,0,1,0,0,0,0,0,0,2,4,1,12115,3,2033.19995117188,326,585,3028.75
1,4,2,1,65,NA,1,0,0,0,0,0,0,1,0,5,1,1,149205,3,2033.19995117188,327,0,37301.25
1,8,2,1,46,NA,0,0,0,0,0,1,1,1,1,0,4,3,19051,3,1488.5,328,0,2381.375
1,6,2,1,42,NA,0,0,0,0,0,1,1,1,1,0,9,1,35683,3,1726.40002441406,329,0,5947.16650390625
1,1,2,0,55,NA,1,0,0,0,0,0,1,0,0,3,2,1,21061,3,1488.5,330,0,21061
1,5,2,1,56,NA,0,0,0,0,1,0,0,1,1,2,3,3,148467,3,2033.19995117188,331,0,29693.400390625
1,5,2,0,52,NA,1,0,0,0,0,0,0,0,0,2,2,1,93071,3,1488.5,332,5200,18614.19921875
1,8,2,1,66,1129,1,0,0,0,0,0,0,1,0,3,6,7,82529,3,1184.30004882812,333,0,10316.125
1,3,2,1,52,1110,1,0,0,0,0,0,1,1,0,2,2,1,43421,3,1010.09997558594,334,0,14473.6669921875
1,7,1,1,48,1110,0,0,1,0,0,0,1,1,0,2,4,1,21378,3,1184.30004882812,335,0,3054
1,4,2,1,50,NA,0,0,0,0,0,1,1,1,1,2,3,1,31081,3,1184.30004882812,336,0,7770.25
1,4,2,0,49,NA,0,0,1,0,0,0,0,0,0,2,4,1,46552,3,1379.30004882812,337,0,11638
1,9,2,1,73,NA,0,1,0,0,0,0,1,1,0,2,3,1,37299,3,1379.30004882812,338,0,4144.33349609375
1,2,1,0,52,NA,0,0,1,0,0,0,1,0,0,2,3,1,37257,3,1184.30004882812,339,0,18628.5
1,6,2,1,41,NA,1,0,0,0,0,0,1,1,1,3,2,5,47134,3,1010.09997558594,340,0,7855.66650390625
1,2,2,0,68,NA,1,0,0,0,0,0,0,0,0,2,2,1,222890,3,1010.09997558594,341,0,111445
1,5,2,1,46,NA,0,0,0,1,0,0,1,1,1,2,1,3,39142,3,1010.09997558594,342,0,7828.39990234375
1,2,2,1,38,1110,0,0,1,0,0,0,0,1,0,2,3,1,45872,3,1379.30004882812,343,0,22936
1,4,2,1,52,NA,1,0,0,0,0,0,1,1,0,2,4,1,20651,3,958.099975585938,344,975,5162.75
1,6,2,1,55,2120,0,1,0,0,0,0,1,1,0,2,4,1,40980,3,958.099975585938,345,0,6830
1,4,2,1,33,NA,0,0,0,1,0,0,1,1,1,3,2,3,82240,3,817.700012207031,346,780,20560
1,7,2,1,41,2110,0,0,0,1,0,0,1,1,0,2,2,1,34082,3,1115.40002441406,347,0,4868.85693359375
1,7,2,0,35,NA,1,0,0,0,0,0,0,1,0,3,2,5,50661,3,1115.40002441406,348,0,7237.28564453125
1,4,2,1,64,NA,0,1,0,0,0,0,1,1,0,2,2,7,75031,3,817.700012207031,349,13000,18757.75
1,4,2,1,73,1110,1,0,0,0,0,0,1,1,0,2,1,1,76275,3,1115.40002441406,350,0,19068.75
1,5,2,0,58,1120,1,0,0,0,0,0,0,0,0,3,3,1,430438,3,958.099975585938,351,0,86087.6015625
1,4,2,1,36,NA,1,0,0,0,0,0,1,1,0,2,2,1,121847,3,817.700012207031,352,0,30461.75
1,1,2,1,81,NA,1,0,0,0,0,0,0,0,0,2,2,1,10605,3,1115.40002441406,353,0,10605
1,5,1,1,36,NA,0,0,1,0,0,0,1,1,0,3,4,1,21162,3,1357.19995117188,354,0,4232.39990234375
1,6,2,1,70,NA,1,0,0,0,0,0,0,1,0,3,3,7,58394,3,1177.80004882812,355,0,9732.3330078125
1,6,2,1,47,NA,0,0,1,0,0,0,1,1,0,3,7,1,68372,3,982.799987792969,356,0,11395.3330078125
1,7,1,1,40,NA,1,0,0,0,0,0,1,1,0,3,2,1,40285,3,982.799987792969,357,0,5755
1,4,1,1,35,NA,0,0,0,0,1,0,1,1,1,3,3,1,15425,3,982.799987792969,358,0,3856.25
1,4,2,1,34,NA,0,0,1,0,0,0,1,1,0,3,1,3,19674,3,1132.30004882812,359,1436.5,4918.5
1,7,1,1,68,NA,1,0,0,0,0,0,1,1,0,3,3,5,42186,3,982.799987792969,360,0,6026.5712890625
1,9,2,0,46,NA,1,0,0,0,0,0,0,0,0,3,5,1,48971,3,1132.30004882812,361,0,5441.22216796875
1,7,2,1,52,NA,0,0,1,0,0,0,1,1,0,3,3,5,66207,3,982.799987792969,362,0,9458.142578125
1,7,2,1,55,NA,0,0,1,0,0,0,1,1,1,3,7,1,41034,3,982.799987792969,363,0,5862
1,6,2,1,39,NA,1,0,0,0,0,0,0,1,0,3,3,7,36819,3,982.799987792969,364,0,6136.5
1,4,2,1,37,NA,1,0,0,0,0,0,1,1,0,3,1,3,28695,3,1132.30004882812,365,0,7173.75
1,9,2,1,54,NA,1,0,0,0,0,0,1,1,0,5,4,1,32857,3,982.799987792969,366,0,3650.77783203125
1,5,2,1,73,NA,1,0,0,0,0,0,1,1,0,5,3,1,27326,3,1233.69995117188,367,0,5465.2001953125
1,11,2,1,38,NA,1,0,0,0,0,0,1,1,0,5,3,1,44707,3,123.5,368,0,4064.27270507812
1,9,2,1,71,NA,1,0,0,0,0,0,0,1,0,2,6,1,26545,3,143,369,0,2949.4443359375
1,4,2,1,59,NA,1,0,0,0,0,0,1,1,0,2,2,1,19855,3,143,370,156,4963.75
1,5,2,1,43,NA,1,0,0,0,0,0,1,1,0,5,1,7,82971,3,143,371,0,16594.19921875
1,6,2,0,58,NA,1,0,0,0,0,0,1,0,0,5,1,1,25426,3,143,372,0,4237.66650390625
1,7,2,1,51,NA,1,0,0,0,0,0,1,1,0,5,2,1,39779,3,122.199996948242,373,0,5682.71435546875
1,4,1,1,37,NA,1,0,0,0,0,0,1,1,0,5,2,3,22494,3,143,374,0,5623.5
1,6,2,1,64,NA,1,0,0,0,0,0,1,1,0,5,2,1,22833,3,143,375,0,3805.5
1,4,2,1,34,NA,1,0,0,0,0,0,1,1,0,5,1,3,65633,3,143,376,0,16408.25
1,6,2,1,24,NA,0,0,1,0,0,0,1,1,0,5,2,5,22668,3,143,377,0,3778
1,9,2,1,55,NA,1,0,0,0,0,0,1,1,0,2,6,1,33149,3,105.300003051758,378,0,3683.22216796875
1,10,1,0,47,NA,1,0,0,0,0,0,1,1,0,2,3,1,37161,3,143,379,0,3716.10009765625
1,4,2,1,44,NA,0,0,1,0,0,0,1,1,0,2,1,1,57861,3,1050.40002441406,380,0,14465.25
1,7,2,1,45,NA,1,0,0,0,0,0,1,1,0,2,3,1,32151,3,1210.30004882812,381,0,4593
1,2,2,0,35,NA,1,0,0,0,0,0,1,0,0,2,1,5,22511,3,1050.40002441406,382,0,11255.5
1,4,1,1,40,NA,0,0,1,0,0,0,1,1,0,3,3,1,13771,3,1050.40002441406,383,0,3442.75
1,4,2,1,50,1110,0,0,1,0,0,0,1,1,0,2,1,1,35849,3,1210.30004882812,384,0,8962.25
1,10,2,1,51,NA,0,1,0,0,0,0,1,1,0,3,4,1,30027,3,1050.40002441406,385,0,3002.69995117188
1,7,2,1,56,NA,1,0,0,0,0,0,1,1,0,3,2,1,21574,3,1318.19995117188,386,0,3082
1,5,2,1,69,NA,0,0,1,0,0,0,1,1,0,3,3,1,24287,3,1210.30004882812,387,0,4857.39990234375
1,4,1,0,57,NA,0,0,1,0,0,0,0,0,0,5,3,1,54054,3,1318.19995117188,388,0,13513.5
1,7,2,1,58,1110,1,0,0,0,0,0,1,1,0,2,4,1,42529,3,1050.40002441406,389,0,6075.5712890625
1,4,2,1,43,NA,0,1,0,0,0,0,1,1,1,3,2,1,38685,2,1248,390,0,9671.25
1,4,2,1,49,NA,1,0,0,0,0,0,1,1,0,3,4,1,22134,2,1281.80004882812,391,0,5533.5
1,5,2,1,25,NA,0,0,0,0,1,0,1,1,0,3,4,1,50737,2,1361.09997558594,392,0,10147.400390625
1,6,2,1,79,NA,1,0,0,0,0,0,0,1,0,3,4,1,27321,2,1248,393,0,4553.5
1,7,2,1,45,NA,1,0,0,0,0,0,1,1,0,3,2,1,42747,2,1082.90002441406,394,0,6106.71435546875
1,10,2,1,85,NA,1,0,0,0,0,0,0,1,0,3,3,1,44013,2,1248,395,0,4401.2998046875
1,7,2,1,46,NA,1,0,0,0,0,0,0,1,0,3,4,1,25094,2,1361.09997558594,396,0,3584.85717773438
1,1,2,0,49,NA,0,0,1,0,0,0,0,0,0,5,2,7,22422,2,1361.09997558594,397,0,22422
1,5,2,1,71,NA,1,0,0,0,0,0,1,1,0,2,5,1,93086,2,1586,398,0,18617.19921875
1,8,2,1,63,NA,0,1,0,0,0,0,0,1,1,5,2,7,58325,2,1586,399,0,7290.625
1,11,2,1,69,NA,1,0,0,0,0,0,1,1,0,3,8,1,40343,2,1361.09997558594,400,0,3667.54541015625
1,8,2,1,45,NA,1,0,0,0,0,0,1,1,1,3,2,6,81425,2,1361.09997558594,401,0,10178.125
1,6,2,1,76,NA,1,0,0,0,0,0,1,1,0,5,2,1,64146,2,1320.80004882812,402,0,10691
1,5,2,1,70,1120,0,0,0,0,1,0,1,1,0,0,4,1,41801,2,1401.40002441406,403,0,8360.2001953125
1,6,2,1,65,NA,0,0,1,0,0,0,1,0,0,0,8,1,11940,2,1115.40002441406,404,0,1990
1,6,1,1,45,NA,0,0,0,1,0,0,1,1,0,3,2,7,38801,2,1320.80004882812,405,0,6466.83349609375
1,8,2,1,54,NA,0,0,1,0,0,0,1,1,1,3,7,1,81986,2,1284.40002441406,406,0,10248.25
1,4,2,1,40,NA,0,0,0,0,1,0,1,1,1,3,3,3,47878,2,1284.40002441406,407,0,11969.5
1,6,2,1,52,NA,0,0,1,0,0,0,1,1,0,3,1,3,27077,2,1632.80004882812,408,0,4512.83349609375
1,6,2,1,51,NA,0,0,0,1,0,0,1,1,1,3,3,3,30651,2,1632.80004882812,409,0,5108.5
1,13,2,1,47,NA,0,0,1,0,0,0,1,1,0,3,6,1,33793,2,1410.5,410,0,2599.46142578125
1,6,2,1,37,1110,0,0,0,0,0,1,1,1,1,0,4,3,84371,2,1410.5,411,0,14061.8330078125
1,6,2,1,38,NA,0,0,0,0,1,0,0,1,0,0,5,3,170668,2,1201.19995117188,412,0,28444.666015625
1,8,2,1,59,NA,0,1,0,0,0,0,1,1,1,3,3,6,67977,2,1641.90002441406,413,0,8497.125
1,4,2,1,63,1110,1,0,0,0,0,0,0,1,0,3,3,1,69658,2,1410.5,414,0,17414.5
1,4,2,1,78,NA,1,0,0,0,0,0,0,1,0,3,3,3,58503,2,1410.5,415,7800,14625.75
1,4,2,1,38,NA,1,0,0,0,0,0,1,1,0,3,4,7,21647,2,1641.90002441406,416,0,5411.75
1,3,2,0,64,NA,1,0,0,0,0,0,0,0,0,3,3,7,31855,2,1410.5,417,0,10618.3330078125
1,7,2,1,47,NA,0,0,1,0,0,0,1,1,0,3,6,1,27808,2,1632.80004882812,418,0,3972.57153320312
1,9,2,1,56,NA,1,0,0,0,0,0,0,1,0,3,3,1,52151,2,1410.5,419,0,5794.5556640625
1,5,2,1,53,NA,1,0,0,0,0,0,1,1,0,3,2,1,7935,2,1485.90002441406,420,0,1587
1,13,2,1,46,1120,1,0,0,0,0,0,1,1,0,3,3,1,48964,2,1729,421,0,3766.46142578125
1,5,2,1,33,NA,1,0,0,0,0,0,1,1,0,3,1,3,26157,2,1485.90002441406,422,0,5231.39990234375
1,2,2,1,81,NA,1,0,0,0,0,0,0,0,0,3,3,1,42797,2,1718.59997558594,423,0,21398.5
1,4,2,1,40,NA,0,0,1,0,0,0,1,1,0,3,3,7,25496,2,1266.19995117188,424,0,6374
1,3,2,1,24,NA,0,0,1,0,0,0,1,1,0,3,3,1,42139,2,1729,425,0,14046.3330078125
1,8,2,1,46,NA,0,0,0,0,1,0,1,1,1,3,4,1,38461,2,1729,426,0,4807.625
1,6,2,1,51,1110,0,0,0,0,1,0,1,1,1,3,4,3,77562,2,1729,427,0,12927
1,5,1,1,46,NA,0,0,0,1,0,0,1,1,1,3,4,1,22799,2,1485.90002441406,428,0,4559.7998046875
1,4,2,1,51,NA,1,0,0,0,0,0,1,1,1,3,4,3,16564,2,1729,429,0,4141
1,6,1,1,45,NA,0,0,0,0,1,0,1,1,1,3,4,1,57625,2,1485.90002441406,430,0,9604.1669921875
1,4,2,0,40,1120,1,0,0,0,0,0,1,0,0,3,1,3,31844,2,1266.19995117188,431,7800,7961
1,7,2,1,79,NA,1,0,0,0,0,0,0,1,1,3,3,1,50049,2,763.099975585938,432,0,7149.85693359375
1,4,2,1,24,1110,0,0,0,0,0,1,0,0,0,3,4,7,52711,2,650,433,0,13177.75
1,4,2,1,32,NA,0,0,0,0,1,0,1,1,0,3,3,7,215398,2,650,434,0,53849.5
1,8,2,1,54,NA,0,0,1,0,0,0,1,1,1,3,2,1,66891,2,650,435,0,8361.375
1,3,2,1,32,NA,0,0,0,0,0,1,1,1,0,3,3,1,36283,2,650,436,0,12094.3330078125
1,7,2,1,38,NA,0,1,0,0,0,0,0,1,0,3,2,3,65578,2,650,437,0,9368.2861328125
1,7,2,1,70,1120,1,0,0,0,0,0,0,1,1,3,3,1,126231,2,763.099975585938,438,0,18033
1,6,2,1,25,NA,0,0,0,0,1,0,0,1,0,3,3,1,38072,2,763.099975585938,439,0,6345.33349609375
1,4,2,1,41,NA,0,0,0,0,1,0,0,1,1,1,3,1,20623,2,884,440,0,5155.75
1,3,1,1,35,NA,0,0,0,0,0,1,0,1,0,3,3,7,33242,2,889.200012207031,441,0,11080.6669921875
1,2,2,1,74,NA,1,0,0,0,0,0,0,1,0,3,2,7,15600,2,889.200012207031,442,0,7800
1,3,2,0,46,NA,1,0,0,0,0,0,0,0,0,3,3,7,49708,2,884,443,0,16569.333984375
1,7,2,1,54,NA,0,0,0,0,0,1,1,1,1,3,7,1,27124,2,1272.69995117188,444,0,3874.85717773438
1,5,2,1,53,NA,0,0,0,1,0,0,0,1,1,3,3,1,24678,2,1306.5,445,0,4935.60009765625
1,5,2,1,45,4811,0,0,0,0,0,1,1,1,1,3,3,1,41513,2,1306.5,446,0,8302.599609375
1,9,2,0,52,NA,0,0,0,0,1,0,0,0,1,3,3,1,60991,2,1272.69995117188,447,0,6776.77783203125
1,10,2,1,61,NA,0,0,1,0,0,0,0,1,0,1,2,3,24764,2,1103.69995117188,448,0,2476.39990234375
1,2,2,1,70,99,1,0,0,0,0,0,0,1,0,3,4,8,19267,2,1272.69995117188,449,0,9633.5
1,7,2,1,49,NA,0,0,0,1,0,0,1,1,0,3,3,7,33586,2,1272.69995117188,450,0,4798
1,5,2,1,31,NA,0,0,1,0,0,0,1,1,0,3,4,7,27022,2,1306.5,451,0,5404.39990234375
1,6,2,1,35,NA,0,1,0,0,0,0,1,1,0,3,2,1,43328,2,1103.69995117188,452,0,7221.33349609375
1,7,2,1,60,5321,1,0,0,0,0,0,0,1,0,2,6,1,35480,2,1306.5,453,0,5068.5712890625
1,2,2,1,39,1110,0,0,1,0,0,0,0,0,0,5,2,1,32957,2,1103.69995117188,454,0,16478.5
1,9,2,1,49,NA,1,0,0,0,0,0,1,1,0,2,3,1,130394,2,942.5,455,0,14488.22265625
1,2,2,1,71,1120,1,0,0,0,0,0,0,1,0,3,1,1,11194,2,968.5,456,0,5597
1,8,2,0,35,1110,1,0,0,0,0,0,0,1,0,3,6,1,49396,2,968.5,457,0,6174.5
1,9,2,1,50,NA,0,0,1,0,0,0,1,1,0,3,4,1,42585,2,819,458,0,4731.66650390625
1,5,2,1,55,1110,0,1,0,0,0,0,1,1,0,3,3,1,45968,2,1028.30004882812,459,0,9193.599609375
1,6,2,1,47,NA,0,0,1,0,0,0,1,1,0,2,3,1,160730,2,1028.30004882812,460,0,26788.333984375
1,4,2,1,59,NA,1,0,0,0,0,0,1,1,0,2,2,3,74915,2,942.5,461,0,18728.75
1,6,2,1,40,NA,1,0,0,0,0,0,1,1,0,2,2,3,25420,2,1028.30004882812,462,0,4236.66650390625
1,7,2,1,53,3239,0,0,1,0,0,0,1,1,1,2,2,1,23786,2,968.5,463,0,3398
1,2,2,1,30,1110,1,0,0,0,0,0,1,1,0,2,1,3,64527,2,819,464,0,32263.5
1,8,2,1,43,1120,0,0,1,0,0,0,1,1,0,2,2,3,50461,2,819,465,0,6307.625
